dataset,explainer,model,rho,perc_d_1,count,success_count,success_rate,sparsity,proximity,correlation_preservation,gen_time,inf_time,shape_deviation,time_candidate_selection,time_priority,time_full,time_fallback,num_model_calls,num_shape_tests,shape_preserved_count,shape_preserved_rate,phase_priority_count,phase_priority_rate,phase_full_count,phase_full_rate,phase_fallback_count,phase_fallback_rate,phase_none_count,phase_none_rate
HNEI,MPSO,HNEI_HNEI_GradientBoostingSurvival,0.6666666666666666,0.1,158,156,0.9873417721518988,0.0,685428.0395504991,5.231513159598194,1.6340441145182876,0.002907534576083,3.5518256354760527,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.282051282051282,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_GradientBoostingSurvival,0.6666666666666666,0.25,158,150,0.9493670886075948,0.0,815657.1747784293,5.392197869316046,1.6563828767863258,0.0029234440396733,3.356453696127759,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.2733333333333333,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_GradientBoostingSurvival,0.6666666666666666,0.5,158,139,0.879746835443038,0.0,1063115.0765217529,5.474889500648621,1.6318675705102748,0.0028937600357055,2.822706290775723,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.3453237410071942,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_GradientBoostingSurvival,change_point,0.05,158,151,0.9556962025316456,0.0,617583.2671341045,4.989680064425816,1.6222958036421626,0.0028875334765985,3.7691732074090862,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.2516556291390728,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_GradientBoostingSurvival,change_point,0.1,158,154,0.9746835443037974,0.0,682191.6905582338,5.294249778404679,1.62099703574665,0.0028826568509843,3.761732031854897,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.2597402597402597,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_GradientBoostingSurvival,change_point,0.25,158,150,0.9493670886075948,0.0,848155.6841760869,5.3293433244342285,1.6195418407055937,0.0028724730535759,3.760814542678796,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.2466666666666666,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_GradientBoostingSurvival,change_point,0.5,158,138,0.8734177215189873,0.0,832020.6088523602,5.330172494291833,1.6235709378905585,0.0028820411166964,3.6082127925862895,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.2391304347826087,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,0.3333333333333333,0.05,86,63,0.7325581395348837,0.0,658244.2566426169,5.37235712205061,6.716014760984329,0.0128846849547699,0.0790919170877868,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,0.3333333333333333,0.1,86,67,0.7790697674418605,0.0,738692.535542857,5.445290290772616,6.725302868922773,0.0129224795369438,0.0735641141969004,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,0.3333333333333333,0.25,86,70,0.813953488372093,0.0,598841.9919719597,5.503790989614352,6.727919413657842,0.0129113679286092,0.0476013166753495,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,0.3333333333333333,0.5,86,77,0.8953488372093024,0.0,733370.7526651544,5.390892000440587,6.728227776911052,0.0129097745589029,0.0353749001836042,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,0.6666666666666666,0.05,122,103,0.8442622950819673,0.0,744316.6856964743,5.331849166007772,6.720234394805885,0.0128772481546954,0.0366997126047129,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,0.6666666666666666,0.1,122,110,0.9016393442622952,0.0,766583.9200908974,5.271416403648807,6.736439232491698,0.0129256821898955,0.028533474821737,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,0.6666666666666666,0.25,122,114,0.9344262295081968,0.0,767940.6517959223,5.433574799104259,6.732021302824203,0.0129519498076293,0.0234929986928148,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,0.6666666666666666,0.5,122,107,0.8770491803278688,0.0,876203.5601491043,5.494175450610523,6.73306538098248,0.0129428742595983,0.0152254863514611,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,change_point,0.05,158,147,0.930379746835443,0.0,501286.1775575744,4.828191477633324,6.728744098258151,0.0129355784914643,0.0205547217470376,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,change_point,0.1,158,144,0.9113924050632912,0.0,652679.6791697755,5.149409711713801,6.732603570311969,0.0129595469742424,0.0271288468059229,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,change_point,0.25,158,147,0.930379746835443,0.0,797705.3752472816,5.196851780572241,6.749182386523775,0.0129834286673358,0.0182659382748057,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,MPSO,HNEI_HNEI_RSF,change_point,0.5,158,143,0.9050632911392406,0.0,788841.4112268956,5.237010855645292,6.711514776033045,0.0129271837018944,0.0177476428110154,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,0.3333333333333333,0.05,639,636,0.9953051643192488,0.00022461814914644305,5303.946693995357,4.683492187790124,0.003584272117692,0.002189811997081,0.5065851040643682,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.9481132075471698,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,0.3333333333333333,0.1,639,634,0.9921752738654148,0.00022532672374949873,5448.782614044114,4.760947669243536,0.0035913048847045,0.0021679201371072,0.5092651810877071,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.946372239747634,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,0.3333333333333333,0.25,639,635,0.9937402190923318,0.00022497187851515981,5795.281582641475,4.689845388772071,0.0036500451872977,0.0022166625402022,0.5270117121837387,0.0,0.0,0.0,0.0,0.0,0.0,599.0,0.9433070866141732,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,0.3333333333333333,0.5,639,631,0.9874804381846636,0.0,11545.86570513318,4.819644979469001,0.0035884154201046,0.002212151620054,0.6214369587738151,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.9413629160063391,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,0.6666666666666666,0.05,639,636,0.9953051643192488,0.00022461814914644305,7653.430012453719,5.1063083260755935,0.0034890110018636,0.0022064094983481,0.3599505103133573,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.9748427672955976,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,0.6666666666666666,0.1,639,635,0.9937402190923318,0.00022497187851515981,7870.066793877649,4.873370741118977,0.0034904690198352,0.00220279831794,0.3629194439902967,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.9748031496062992,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,0.6666666666666666,0.25,639,632,0.9890453834115804,0.0002260397830016509,9383.649084549224,4.869566326652317,0.0034724461803088,0.002201073289546,0.4744564820577407,0.0,0.0,0.0,0.0,0.0,0.0,611.0,0.9667721518987342,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,0.6666666666666666,0.5,639,634,0.9921752738654148,0.0,15315.437385394876,4.897476916648065,0.003507355555714,0.0022227562097641,0.6770360519558679,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.94006309148265,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,change_point,0.05,639,635,0.9937402190923318,0.00022497187851515981,5149.757328290893,4.576007397047847,0.0037844147340222,0.0022254915650627,0.5847533567545292,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.9496062992125984,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,change_point,0.1,639,636,0.9953051643192488,0.00022461814914644305,5839.095705714868,4.638784416018577,0.0037421964497178,0.0022129813769424,0.6173964043393015,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.9481132075471698,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,change_point,0.25,639,633,0.9906103286384976,0.0,7894.293992136826,4.75223798024683,0.0037307206590357,0.0022199024530631,0.7311164247277285,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.9383886255924172,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_CoxPH,change_point,0.5,639,633,0.9906103286384976,0.0,13658.153762305988,4.825472925131026,0.0036660168655531,0.0022048057403358,0.8745186866042256,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.9257503949447078,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,0.3333333333333333,0.05,134,114,0.8507462686567164,0.0,24619.31934650919,3.329749957075378,0.0050306201141721,0.0032198550962085,9.453183772502626e-05,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,0.3333333333333333,0.1,134,114,0.8507462686567164,0.0,24620.73894450093,3.339686397811605,0.0045222246403123,0.0030234314745349,9.453183772502626e-05,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,0.3333333333333333,0.25,134,113,0.8432835820895522,0.0,27023.354338569246,3.366081377334574,0.0042227649010678,0.0028563133896528,9.50118596421367e-05,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,0.3333333333333333,0.5,134,111,0.8283582089552238,0.0,27657.86128702397,3.439493732060741,0.0039827729903606,0.0028906232068579,9.631730364864448e-05,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,0.6666666666666666,0.05,288,243,0.84375,0.0,41484.47720680718,4.153441165751357,0.003687861880516,0.0026362659549172,0.0040366574829137,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,0.6666666666666666,0.1,288,240,0.8333333333333334,0.0,42891.49916528115,4.213974156871261,0.0038332898457156,0.0027221646046503,0.0040852985163391,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,0.6666666666666666,0.25,288,233,0.8090277777777778,0.0,45138.82454945562,4.236901352170698,0.0049768259348232,0.0036492160604012,0.0041565923979164,0.0,0.0,0.0,0.0,0.0,0.0,233.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,0.6666666666666666,0.5,288,234,0.8125,0.0,47261.86485559221,4.32142682724133,0.0054276479360509,0.0037122713161247,0.0041389251069751,0.0,0.0,0.0,0.0,0.0,0.0,234.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,change_point,0.05,205,162,0.7902439024390244,0.0,36312.24762776668,3.858996844012988,0.0056111070127686,0.0036359899323419,0.0059243647987243,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,change_point,0.1,205,163,0.7951219512195122,0.0,36172.84089562226,3.885855313347902,0.0039295261162276,0.0027796241540127,0.0058880206582668,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,change_point,0.25,205,163,0.7951219512195122,0.0,36170.45620184954,3.90017532844442,0.0037483753376866,0.0026823062940887,0.0058879599912484,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_DeepHIT,change_point,0.5,205,158,0.7707317073170732,0.0,45332.74289484432,4.03393688196111,0.0065995678932831,0.0047984009046259,0.0060774153122502,0.0,0.0,0.0,0.0,0.0,0.0,158.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,0.3333333333333333,0.05,158,152,0.9620253164556962,0.0,57051.22348734996,4.177861837865103,0.0037416685790958,0.0028600856127779,3.666469745441644,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.3618421052631579,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,0.3333333333333333,0.1,158,149,0.9430379746835444,0.0,60024.08687829174,4.255011418870684,0.0037782040399057,0.0028595357111556,3.5453350835315725,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.3825503355704698,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,0.3333333333333333,0.25,158,144,0.9113924050632912,0.0,80312.60335621882,4.777813532029276,0.0037681320616482,0.0028769476529204,3.277920482361444,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.3888888888888889,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,0.3333333333333333,0.5,158,141,0.8924050632911392,0.0,89203.14107704416,5.2097751266935655,0.0037201159070815,0.0028778332489309,2.872475870255346,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.4326241134751773,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,0.6666666666666666,0.05,158,154,0.9746835443037974,0.0,67353.5741208939,4.615168940734745,0.0037860594932314,0.0028915091945189,3.185510827712557,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.3961038961038961,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,0.6666666666666666,0.1,158,149,0.9430379746835444,0.0,78309.92346872202,4.982488957860322,0.0037567386047792,0.0028884319393018,3.051207652301392,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.3959731543624161,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,0.6666666666666666,0.25,158,152,0.9620253164556962,0.0,90314.20424842612,5.248441267065087,0.0037580027298023,0.0029070764013388,2.5470564123655177,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.4539473684210526,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,0.6666666666666666,0.5,158,148,0.9367088607594936,0.0,92182.59668785476,5.780364935099815,0.0037320737029477,0.0029029087026837,2.249284151427169,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.5067567567567568,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,change_point,0.05,158,149,0.9430379746835444,0.0,56101.64284564952,4.191175127196255,0.0038718623693191,0.0029172800739542,3.7291101067551495,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.3557046979865771,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,change_point,0.1,158,144,0.9113924050632912,0.0,69792.64193390866,4.281312482429171,0.0038781171252695,0.0029232820765577,3.6183104735295424,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.3680555555555556,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,change_point,0.25,158,147,0.930379746835443,0.0,78033.530135585,4.734764977097394,0.0038574428974094,0.0029319217144456,3.273326415834705,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.3945578231292517,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_GradientBoostingSurvival,change_point,0.5,158,135,0.8544303797468354,0.0,77458.3261426327,5.0451833047133645,0.0038064037770877,0.0029381135108889,3.0817744660842714,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.4,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,0.3333333333333333,0.05,86,85,0.9883720930232558,0.0,43406.54422541946,4.017606925455005,0.0139624056942172,0.0130901273064356,0.0289553623326954,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,0.3333333333333333,0.1,86,85,0.9883720930232558,0.0,43896.49893332819,4.091493340675707,0.0143056712705669,0.013178522376727,0.0289553623326953,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,0.3333333333333333,0.25,86,85,0.9883720930232558,0.0,44190.97359786428,4.1283579917565065,0.0141575991294196,0.0131280973760808,0.0289553623326954,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,0.3333333333333333,0.5,86,81,0.9418604651162792,0.0,46116.392600099214,4.200111066162872,0.0143912233687853,0.0131384252105626,0.0303852567688777,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,0.6666666666666666,0.05,122,120,0.9836065573770492,0.0,71780.3655930345,4.963644140755884,0.0142109018917835,0.013148905517058,0.0216093798012251,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,0.6666666666666666,0.1,122,120,0.9836065573770492,0.0,71780.3655930345,4.963644140755884,0.0142750398253459,0.0132559987749118,0.0216093798012251,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,0.6666666666666666,0.25,122,120,0.9836065573770492,0.0,74728.82224229666,5.077142608351156,0.0142401328742077,0.013284023342688,0.0218971052322803,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,0.6666666666666666,0.5,122,120,0.9836065573770492,0.0,74771.70594777554,5.093144310216482,0.0141005149333068,0.0131767480922765,0.02234954449116,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,change_point,0.05,158,157,0.9936708860759492,0.0,69404.88148846083,3.7852235892889023,0.0142892484523869,0.0132426316110242,0.0177524371708885,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,change_point,0.1,158,156,0.9873417721518988,0.0,70147.49406255585,3.791267427790973,0.0142767940198656,0.0131420899106626,0.0177428129056817,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,change_point,0.25,158,151,0.9556962025316456,0.0,47713.59798282176,3.831801446106428,0.0143739166558721,0.013233175648192,0.0176249254065289,0.0,0.0,0.0,0.0,0.0,0.0,151.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,NN,HNEI_HNEI_RSF,change_point,0.5,158,148,0.9367088607594936,0.0,48976.0075494785,3.864591080258563,0.014366294453007,0.0132133384325464,0.0179821874080125,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,0.3333333333333333,0.05,639,614,0.9608763693270737,0.0,621.1110117553094,4.320794282610631,2.570881742019524,0.0021345022801275,0.3423089156106644,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.9576547231270358,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,0.3333333333333333,0.1,639,612,0.9577464788732394,0.0,746.5687319466009,4.632157545396658,2.6443850673201323,0.0021638928105234,0.3207735538629501,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.9624183006535948,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,0.3333333333333333,0.25,639,609,0.9530516431924884,0.0,1810.524148136653,4.910679141237144,2.6473709403940964,0.0021701673235144,0.2572611745607914,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.9655172413793104,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,0.3333333333333333,0.5,639,617,0.9655712050078248,0.0,1204.4647072470327,5.413206062171708,2.6477006593193604,0.0021768202595406,0.2668382107094479,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.9692058346839546,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,0.6666666666666666,0.05,639,634,0.9921752738654148,0.0,4733.866249555304,5.254544759492928,2.6562361044165104,0.002174418454189,0.2424977694678352,0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.9747634069400632,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,0.6666666666666666,0.1,639,636,0.9953051643192488,0.0,2784.822985006504,5.483751716613376,2.6572303460689,0.0021729646226123,0.2769134895229736,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.9685534591194968,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,0.6666666666666666,0.25,639,635,0.9937402190923318,0.0,3302.3988280484123,5.642927527550789,2.661457703149796,0.0021867902362563,0.2964593138486736,0.0,0.0,0.0,0.0,0.0,0.0,611.0,0.9622047244094488,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,0.6666666666666666,0.5,639,634,0.9921752738654148,0.0,2707.88746083556,5.8088028653859,2.656126490851664,0.0021737504729764,0.4198421958441581,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.946372239747634,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,change_point,0.05,639,637,0.9968701095461658,0.0,794.90030712068,4.449347043385124,2.6635453340657325,0.0021937640502151,0.4657844592612783,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.9544740973312402,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,change_point,0.1,639,637,0.9968701095461658,0.0,861.2532677421261,4.592606373994794,2.665716486813221,0.0021822356357349,0.4942212634069916,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.9481946624803768,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,change_point,0.25,639,637,0.9968701095461658,0.0002242655303879967,1386.4037313260735,4.9908190336560265,2.6637471640501893,0.0021767618526491,0.5537919521023965,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.9419152276295132,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_CoxPH,change_point,0.5,639,637,0.9968701095461658,0.0,2075.094648341664,5.370897218518794,2.667716394034558,0.0021936990580606,0.6011216246219971,0.0,0.0,0.0,0.0,0.0,0.0,591.0,0.9277864992150706,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,0.3333333333333333,0.05,134,129,0.9626865671641792,0.007751937984496138,18173.430033611283,1.9369615394055684,4.736749985271319,0.0050961286820653,0.0037736780287028,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,0.3333333333333333,0.1,134,127,0.9477611940298508,0.015748031496062964,18259.38178224985,1.9523084895322256,4.859675652755761,0.0053263811027222,0.003883187623884,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,0.3333333333333333,0.25,134,131,0.9776119402985076,0.013086150490730602,17855.85882039057,2.1902041461235684,4.829611596946079,0.0051842061065151,0.0001247825021271,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,0.3333333333333333,0.5,134,129,0.9626865671641792,0.005537098560354384,18444.987817699173,2.178343486455487,4.909547097674145,0.0053644945743821,0.0037453950775995,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,0.6666666666666666,0.05,288,280,0.9722222222222222,0.006122448979591815,11776.1743489561,3.6316610888873258,4.893308991785879,0.0052787635715763,0.0012437342168025,0.0,0.0,0.0,0.0,0.0,0.0,280.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,0.6666666666666666,0.1,288,281,0.9756944444444444,0.0050838840874428215,11708.588513299974,3.6163127046035934,5.09809565693907,0.0054108725976819,0.0018815778600458,0.0,0.0,0.0,0.0,0.0,0.0,281.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,0.6666666666666666,0.25,288,278,0.9652777777777778,0.002569373072970243,14536.914325631404,3.896445046186469,4.929066110791426,0.0053583651079606,0.0024006691158265,0.0,0.0,0.0,0.0,0.0,0.0,278.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,0.6666666666666666,0.5,288,279,0.96875,0.005120327700972815,14934.55645778642,4.072001321112853,4.893604949820884,0.0054865949819537,0.0014532048604101,0.0,0.0,0.0,0.0,0.0,0.0,279.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
HNEI,PSO,HNEI_HNEI_DeepHIT,change_point,0.05,205,200,0.975609756097561,0.011428571428571439,15332.885505891994,3.1190797409792306,4.950752106000145,0.0052071045000775,0.0025158569442557,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
